Chromosome	Midpoint	GenesPerMb	DNATEsPerMb	RNATEsPerMb
5	207000001.0	29.0	28.0	65.0
5	207500001.0	30.0	34.0	64.0
5	208000001.0	24.0	32.0	66.0
5	208500001.0	24.0	41.0	64.0
5	209000001.0	34.0	45.0	68.0
5	209500001.0	44.0	39.0	67.0
5	210000001.0	50.0	45.0	58.0
5	210500001.0	49.0	51.0	50.0
5	211000001.0	44.0	53.0	54.0
5	211500001.0	40.0	46.0	57.0
5	212000001.0	36.0	41.0	46.0
5	212500001.0	29.0	32.0	42.0
5	213000001.0	23.0	20.0	50.0
5	213500001.0	31.0	24.0	53.0
5	214000001.0	36.0	32.0	56.0
5	214500001.0	32.0	34.0	57.0
5	215000001.0	28.0	32.0	64.0
5	215500001.0	37.0	37.0	59.0
5	216000001.0	40.0	39.0	51.0
5	216500001.0	29.0	30.0	62.0
5	217000001.0	38.0	33.0	60.0
5	217500001.0	49.0	42.0	50.0
5	218000001.0	58.0	50.0	48.0
5	218500001.0	54.0	44.0	55.0
5	219000001.0	46.0	33.0	52.0
5	219500001.0	43.0	35.0	47.0
5	220000001.0	41.0	36.0	54.0
5	220500001.0	39.0	34.0	53.0
5	221000001.0	45.0	33.0	51.0
5	221500001.0	53.0	34.0	52.0
5	222000001.0	44.0	32.0	48.0
5	222500001.0	44.0	36.0	47.0
5	223000001.0	34.0	39.0	52.0
5	223451120.5	27.7088443306	35.4673207432	59.8511037541
6	500001.0	19.0	28.0	66.0
6	1000001.0	22.0	25.0	66.0
6	1500001.0	27.0	25.0	68.0
6	2000001.0	24.0	29.0	63.0
6	2500001.0	18.0	33.0	64.0
6	3000001.0	29.0	45.0	65.0
6	3500001.0	29.0	39.0	67.0
6	4000001.0	16.0	34.0	70.0
6	4500001.0	17.0	33.0	69.0
6	5000001.0	16.0	32.0	74.0
6	5500001.0	14.0	37.0	78.0
6	6000001.0	16.0	34.0	70.0
6	6500001.0	21.0	36.0	71.0
6	7000001.0	29.0	38.0	72.0
6	7500001.0	23.0	37.0	68.0
6	8000001.0	9.0	39.0	71.0
6	8500001.0	14.0	33.0	69.0
6	9000001.0	12.0	21.0	71.0
6	9500001.0	14.0	32.0	72.0
6	10000001.0	17.0	35.0	75.0
6	10500001.0	5.0	22.0	87.0
6	11000001.0	1.0	20.0	87.0
6	11500001.0	0.0	10.0	44.0
6	12000001.0	0.0	0.0	3.0
6	12500001.0	0.0	4.0	7.0
6	13000001.0	0.0	4.0	13.0
6	13500001.0	1.0	4.0	17.0
6	14000001.0	1.0	9.0	31.0
6	14500001.0	2.0	24.0	56.0
6	15000001.0	4.0	32.0	80.0
6	15500001.0	9.0	25.0	79.0
6	16000001.0	11.0	34.0	75.0
6	16500001.0	8.0	35.0	76.0
6	17000001.0	10.0	28.0	67.0
6	17500001.0	9.0	31.0	67.0
6	18000001.0	6.0	30.0	75.0
6	18500001.0	14.0	34.0	71.0
6	19000001.0	18.0	39.0	73.0
6	19500001.0	11.0	38.0	77.0
6	20000001.0	13.0	34.0	61.0
6	20500001.0	13.0	27.0	61.0
6	21000001.0	14.0	31.0	71.0
6	21500001.0	16.0	34.0	71.0
6	22000001.0	7.0	26.0	69.0
6	22500001.0	15.0	24.0	62.0
6	23000001.0	20.0	27.0	64.0
6	23500001.0	23.0	36.0	69.0
6	24000001.0	28.0	40.0	71.0
6	24500001.0	21.0	38.0	70.0
6	25000001.0	18.0	37.0	65.0
6	25500001.0	17.0	32.0	71.0
6	26000001.0	11.0	31.0	73.0
6	26500001.0	5.0	27.0	70.0
6	27000001.0	4.0	27.0	76.0
6	27500001.0	5.0	31.0	78.0
6	28000001.0	13.0	25.0	69.0
6	28500001.0	19.0	32.0	59.0
6	29000001.0	16.0	42.0	68.0
6	29500001.0	17.0	46.0	75.0
6	30000001.0	14.0	43.0	66.0
6	30500001.0	8.0	29.0	63.0
6	31000001.0	9.0	25.0	59.0
6	31500001.0	12.0	26.0	60.0
6	32000001.0	11.0	32.0	72.0
6	32500001.0	9.0	31.0	70.0
6	33000001.0	14.0	31.0	65.0
6	33500001.0	12.0	37.0	64.0
6	34000001.0	7.0	31.0	67.0
6	34500001.0	8.0	26.0	71.0
6	35000001.0	10.0	30.0	70.0
6	35500001.0	11.0	36.0	74.0
6	36000001.0	14.0	38.0	75.0
6	36500001.0	13.0	37.0	71.0
6	37000001.0	15.0	35.0	72.0
6	37500001.0	17.0	43.0	77.0
6	38000001.0	17.0	42.0	70.0
6	38500001.0	12.0	29.0	69.0
6	39000001.0	4.0	29.0	72.0
6	39500001.0	9.0	25.0	64.0
6	40000001.0	15.0	22.0	67.0
6	40500001.0	14.0	30.0	71.0
6	41000001.0	15.0	34.0	71.0
6	41500001.0	21.0	28.0	68.0
6	42000001.0	15.0	25.0	60.0
6	42500001.0	7.0	22.0	58.0
6	43000001.0	7.0	22.0	63.0
6	43500001.0	6.0	25.0	71.0
6	44000001.0	8.0	24.0	70.0
6	44500001.0	7.0	33.0	74.0
6	45000001.0	7.0	36.0	77.0
6	45500001.0	7.0	37.0	71.0
6	46000001.0	10.0	32.0	71.0
6	46500001.0	12.0	29.0	68.0
6	47000001.0	6.0	33.0	71.0
6	47500001.0	3.0	27.0	76.0
6	48000001.0	5.0	26.0	69.0
6	48500001.0	5.0	31.0	71.0
6	49000001.0	2.0	32.0	77.0
6	49500001.0	1.0	31.0	70.0
6	50000001.0	4.0	26.0	59.0
6	50500001.0	8.0	22.0	61.0
6	51000001.0	4.0	20.0	78.0
6	51500001.0	4.0	17.0	83.0
6	52000001.0	7.0	18.0	76.0
6	52500001.0	5.0	28.0	78.0
6	53000001.0	4.0	32.0	78.0
6	53500001.0	6.0	27.0	73.0
6	54000001.0	7.0	26.0	72.0
6	54500001.0	6.0	28.0	77.0
6	55000001.0	6.0	29.0	77.0
6	55500001.0	4.0	28.0	72.0
6	56000001.0	3.0	33.0	76.0
6	56500001.0	3.0	30.0	78.0
6	57000001.0	5.0	27.0	73.0
6	57500001.0	10.0	29.0	66.0
6	58000001.0	20.0	29.0	64.0
6	58500001.0	22.0	26.0	69.0
6	59000001.0	11.0	23.0	75.0
6	59500001.0	8.0	28.0	70.0
6	60000001.0	14.0	22.0	62.0
6	60500001.0	10.0	21.0	59.0
6	61000001.0	7.0	30.0	62.0
6	61500001.0	16.0	33.0	70.0
6	62000001.0	12.0	33.0	77.0
6	62500001.0	7.0	28.0	78.0
6	63000001.0	5.0	30.0	70.0
6	63500001.0	4.0	30.0	70.0
6	64000001.0	7.0	24.0	65.0
6	64500001.0	10.0	18.0	60.0
6	65000001.0	20.0	24.0	66.0
6	65500001.0	15.0	29.0	67.0
6	66000001.0	7.0	26.0	64.0
6	66500001.0	11.0	34.0	61.0
6	67000001.0	10.0	33.0	74.0
6	67500001.0	9.0	26.0	81.0
6	68000001.0	8.0	25.0	69.0
6	68500001.0	7.0	27.0	66.0
6	69000001.0	9.0	27.0	71.0
6	69500001.0	11.0	29.0	72.0
6	70000001.0	9.0	36.0	72.0
6	70500001.0	6.0	33.0	75.0
6	71000001.0	9.0	34.0	76.0
6	71500001.0	10.0	40.0	69.0
6	72000001.0	13.0	33.0	59.0
6	72500001.0	14.0	25.0	63.0
6	73000001.0	11.0	23.0	68.0
6	73500001.0	13.0	23.0	69.0
6	74000001.0	14.0	30.0	68.0
6	74500001.0	12.0	25.0	67.0
6	75000001.0	11.0	24.0	64.0
6	75500001.0	17.0	33.0	59.0
6	76000001.0	15.0	24.0	62.0
6	76500001.0	16.0	28.0	71.0
6	77000001.0	23.0	38.0	73.0
6	77500001.0	21.0	41.0	64.0
6	78000001.0	18.0	36.0	68.0
6	78500001.0	10.0	22.0	60.0
6	79000001.0	5.0	22.0	51.0
6	79500001.0	9.0	31.0	63.0
6	80000001.0	8.0	32.0	62.0
6	80500001.0	5.0	30.0	62.0
6	81000001.0	12.0	28.0	66.0
6	81500001.0	15.0	23.0	65.0
6	82000001.0	11.0	25.0	69.0
6	82500001.0	8.0	30.0	67.0
6	83000001.0	6.0	31.0	67.0
6	83500001.0	14.0	23.0	64.0
6	84000001.0	16.0	19.0	72.0
6	84500001.0	13.0	26.0	81.0
6	85000001.0	17.0	30.0	67.0
6	85500001.0	22.0	34.0	58.0
6	86000001.0	26.0	30.0	57.0
6	86500001.0	24.0	28.0	72.0
6	87000001.0	19.0	35.0	76.0
6	87500001.0	16.0	38.0	60.0
6	88000001.0	19.0	34.0	67.0
6	88500001.0	21.0	36.0	80.0
6	89000001.0	23.0	42.0	74.0
6	89500001.0	17.0	33.0	77.0
6	90000001.0	14.0	25.0	75.0
6	90500001.0	24.0	37.0	66.0
6	91000001.0	32.0	37.0	61.0
6	91500001.0	33.0	26.0	51.0
6	92000001.0	20.0	26.0	66.0
6	92500001.0	9.0	21.0	83.0
6	93000001.0	10.0	29.0	76.0
6	93500001.0	15.0	39.0	68.0
6	94000001.0	19.0	36.0	69.0
6	94500001.0	13.0	33.0	73.0
6	95000001.0	9.0	33.0	73.0
6	95500001.0	22.0	32.0	68.0
6	96000001.0	22.0	29.0	66.0
6	96500001.0	13.0	31.0	70.0
6	97000001.0	25.0	37.0	65.0
6	97500001.0	27.0	29.0	61.0
6	98000001.0	26.0	25.0	65.0
6	98500001.0	23.0	32.0	65.0
6	99000001.0	16.0	35.0	61.0
6	99500001.0	30.0	35.0	59.0
6	100000001.0	34.0	32.0	66.0
6	100500001.0	25.0	33.0	69.0
6	101000001.0	27.0	40.0	60.0
6	101500001.0	23.0	42.0	59.0
6	102000001.0	12.0	26.0	52.0
6	102500001.0	9.0	18.0	35.0
6	103000001.0	18.0	23.0	50.0
6	103500001.0	21.0	41.0	65.0
6	104000001.0	14.0	41.0	63.0
6	104500001.0	10.0	21.0	64.0
6	105000001.0	13.0	30.0	59.0
6	105500001.0	29.0	36.0	59.0
6	106000001.0	33.0	34.0	58.0
6	106500001.0	29.0	40.0	58.0
6	107000001.0	28.0	38.0	63.0
6	107500001.0	19.0	30.0	65.0
6	108000001.0	22.0	32.0	62.0
6	108500001.0	37.0	33.0	54.0
6	109000001.0	32.0	33.0	58.0
6	109500001.0	20.0	29.0	64.0
6	110000001.0	18.0	30.0	60.0
6	110500001.0	18.0	45.0	62.0
6	111000001.0	20.0	42.0	70.0
6	111500001.0	30.0	33.0	69.0
6	112000001.0	31.0	31.0	62.0
6	112500001.0	22.0	37.0	61.0
6	113000001.0	19.0	34.0	61.0
6	113500001.0	27.0	36.0	53.0
6	114000001.0	23.0	45.0	54.0
6	114500001.0	24.0	36.0	62.0
6	115000001.0	30.0	29.0	66.0
6	115500001.0	21.0	29.0	64.0
6	116000001.0	19.0	29.0	56.0
6	116500001.0	18.0	33.0	60.0
6	117000001.0	17.0	37.0	69.0
6	117500001.0	16.0	42.0	71.0
6	118000001.0	17.0	42.0	69.0
6	118500001.0	18.0	34.0	63.0
6	119000001.0	22.0	30.0	61.0
6	119500001.0	23.0	24.0	68.0
6	120000001.0	23.0	31.0	67.0
6	120500001.0	20.0	39.0	64.0
6	121000001.0	13.0	32.0	64.0
6	121500001.0	11.0	32.0	61.0
6	122000001.0	15.0	33.0	60.0
6	122500001.0	20.0	30.0	64.0
6	123000001.0	17.0	20.0	65.0
6	123500001.0	14.0	21.0	69.0
6	124000001.0	20.0	23.0	65.0
6	124500001.0	30.0	22.0	54.0
6	125000001.0	35.0	31.0	58.0
6	125500001.0	25.0	30.0	56.0
6	126000001.0	21.0	30.0	55.0
6	126500001.0	23.0	31.0	59.0
6	127000001.0	21.0	37.0	58.0
6	127500001.0	27.0	41.0	56.0
6	128000001.0	28.0	35.0	59.0
6	128500001.0	26.0	29.0	55.0
6	129000001.0	20.0	28.0	59.0
6	129500001.0	15.0	29.0	68.0
6	130000001.0	18.0	29.0	66.0
6	130500001.0	18.0	33.0	67.0
6	131000001.0	15.0	25.0	68.0
6	131500001.0	18.0	33.0	67.0
6	132000001.0	24.0	45.0	61.0
6	132500001.0	27.0	40.0	57.0
6	133000001.0	25.0	43.0	53.0
6	133500001.0	26.0	41.0	50.0
6	134000001.0	28.0	36.0	49.0
6	134500001.0	21.0	35.0	60.0
6	135000001.0	20.0	40.0	71.0
6	135500001.0	22.0	43.0	65.0
6	136000001.0	25.0	41.0	53.0
6	136500001.0	27.0	40.0	47.0
6	137000001.0	19.0	35.0	54.0
6	137500001.0	18.0	32.0	56.0
6	138000001.0	21.0	30.0	58.0
6	138500001.0	23.0	33.0	62.0
6	139000001.0	27.0	31.0	61.0
6	139500001.0	26.0	23.0	64.0
6	140000001.0	20.0	29.0	67.0
6	140500001.0	16.0	32.0	67.0
6	141000001.0	20.0	29.0	65.0
6	141500001.0	28.0	35.0	58.0
6	142000001.0	25.0	36.0	64.0
6	142500001.0	20.0	31.0	71.0
6	143000001.0	19.0	32.0	60.0
6	143500001.0	25.0	33.0	57.0
6	144000001.0	30.0	36.0	60.0
6	144500001.0	26.0	35.0	61.0
6	145000001.0	28.0	29.0	61.0
6	145500001.0	37.0	30.0	53.0
6	146000001.0	28.0	27.0	42.0
6	146500001.0	28.0	26.0	47.0
6	147000001.0	35.0	31.0	62.0
6	147500001.0	21.0	26.0	67.0
6	148000001.0	18.0	23.0	64.0
6	148500001.0	26.0	32.0	62.0
6	149000001.0	30.0	32.0	60.0
6	149500001.0	22.0	27.0	63.0
6	150000001.0	15.0	27.0	68.0
6	150500001.0	23.0	24.0	61.0
6	151000001.0	32.0	31.0	52.0
6	151500001.0	33.0	43.0	53.0
6	152000001.0	36.0	44.0	54.0
6	152500001.0	30.0	32.0	59.0
6	153000001.0	26.0	34.0	65.0
6	153500001.0	26.0	49.0	63.0
6	154000001.0	28.0	46.0	60.0
6	154500001.0	39.0	39.0	60.0
6	155000001.0	30.0	34.0	60.0
6	155500001.0	26.0	36.0	62.0
6	156000001.0	38.0	37.0	59.0
6	156500001.0	31.0	36.0	61.0
6	157000001.0	38.0	44.0	59.0
6	157500001.0	40.0	38.0	52.0
6	158000001.0	25.0	32.0	56.0
6	158500001.0	38.0	39.0	60.0
6	159000001.0	48.0	41.0	65.0
6	159500001.0	51.0	35.0	65.0
6	160000001.0	43.0	32.0	68.0
6	160500001.0	45.0	39.0	59.0
6	161000001.0	46.0	43.0	49.0
6	161500001.0	35.0	44.0	54.0
6	162000001.0	35.0	35.0	44.0
6	162500001.0	36.0	26.0	42.0
6	163000001.0	43.0	34.0	56.0
6	163500001.0	46.0	39.0	55.0
6	164000001.0	54.0	43.0	55.0
6	164500001.0	44.0	37.0	60.0
6	165000001.0	33.0	26.0	60.0
6	165500001.0	44.0	33.0	52.0
6	166000001.0	52.0	37.0	51.0
6	166500001.0	54.0	31.0	50.0
6	167000001.0	48.0	35.0	53.0
6	167500001.0	41.0	34.0	66.0
6	168000001.0	44.0	36.0	60.0
6	168500001.0	52.0	42.0	50.0
6	169000001.0	54.0	43.0	50.0
6	169500001.0	55.0	37.0	56.0
6	170000001.0	48.0	30.0	59.0
6	170500001.0	35.0	36.0	61.0
6	171000001.0	33.0	42.0	63.0
6	171500001.0	31.0	38.0	57.0
6	172000001.0	35.0	31.0	52.0
6	172500001.0	31.0	33.0	61.0
6	173000001.0	16.0	31.0	71.0
6	173500001.0	11.0	21.0	74.0
6	173766585.5	9.37788956222	16.880201212	73.1475385853
7	500001.0	22.0	34.0	67.0
7	1000001.0	40.0	32.0	60.0
7	1500001.0	38.0	30.0	60.0
7	2000001.0	29.0	29.0	57.0
7	2500001.0	45.0	39.0	62.0
7	3000001.0	45.0	39.0	71.0
7	3500001.0	26.0	32.0	62.0
7	4000001.0	21.0	27.0	55.0
7	4500001.0	29.0	24.0	57.0
7	5000001.0	34.0	30.0	56.0
7	5500001.0	34.0	37.0	59.0
7	6000001.0	21.0	31.0	58.0
7	6500001.0	21.0	30.0	64.0
7	7000001.0	29.0	38.0	71.0
7	7500001.0	28.0	36.0	65.0
7	8000001.0	25.0	37.0	64.0
7	8500001.0	25.0	40.0	66.0
7	9000001.0	26.0	38.0	69.0
7	9500001.0	22.0	36.0	73.0
7	10000001.0	22.0	32.0	65.0
7	10500001.0	22.0	38.0	60.0
7	11000001.0	20.0	40.0	63.0
7	11500001.0	17.0	32.0	66.0
7	12000001.0	15.0	35.0	67.0
7	12500001.0	23.0	37.0	58.0
7	13000001.0	18.0	32.0	63.0
7	13500001.0	15.0	31.0	72.0
7	14000001.0	26.0	37.0	67.0
7	14500001.0	18.0	30.0	70.0
7	15000001.0	18.0	27.0	69.0
7	15500001.0	26.0	34.0	63.0
7	16000001.0	15.0	29.0	60.0
7	16500001.0	10.0	23.0	64.0
7	17000001.0	11.0	30.0	75.0
7	17500001.0	11.0	41.0	73.0
7	18000001.0	14.0	45.0	64.0
7	18500001.0	13.0	39.0	56.0
7	19000001.0	13.0	30.0	60.0
7	19500001.0	16.0	29.0	65.0
7	20000001.0	19.0	32.0	63.0
7	20500001.0	18.0	28.0	66.0
7	21000001.0	13.0	29.0	68.0
7	21500001.0	9.0	35.0	66.0
7	22000001.0	14.0	37.0	65.0
7	22500001.0	16.0	41.0	60.0
7	23000001.0	12.0	34.0	65.0
7	23500001.0	16.0	26.0	75.0
7	24000001.0	18.0	22.0	72.0
7	24500001.0	14.0	25.0	68.0
7	25000001.0	19.0	32.0	71.0
7	25500001.0	19.0	31.0	70.0
7	26000001.0	8.0	29.0	70.0
7	26500001.0	15.0	33.0	66.0
7	27000001.0	15.0	29.0	64.0
7	27500001.0	10.0	33.0	70.0
7	28000001.0	18.0	35.0	64.0
7	28500001.0	18.0	28.0	59.0
7	29000001.0	16.0	31.0	63.0
7	29500001.0	14.0	36.0	69.0
7	30000001.0	10.0	37.0	65.0
7	30500001.0	11.0	31.0	66.0
7	31000001.0	13.0	21.0	72.0
7	31500001.0	11.0	20.0	69.0
7	32000001.0	11.0	29.0	73.0
7	32500001.0	18.0	34.0	64.0
7	33000001.0	19.0	31.0	50.0
7	33500001.0	13.0	26.0	65.0
7	34000001.0	17.0	20.0	69.0
7	34500001.0	17.0	18.0	62.0
7	35000001.0	11.0	16.0	67.0
7	35500001.0	11.0	19.0	65.0
7	36000001.0	10.0	29.0	59.0
7	36500001.0	10.0	28.0	59.0
7	37000001.0	7.0	25.0	65.0
7	37500001.0	7.0	23.0	59.0
7	38000001.0	10.0	24.0	59.0
7	38500001.0	6.0	25.0	65.0
7	39000001.0	5.0	21.0	70.0
7	39500001.0	10.0	21.0	69.0
7	40000001.0	10.0	23.0	57.0
7	40500001.0	6.0	27.0	53.0
7	41000001.0	6.0	28.0	58.0
7	41500001.0	12.0	25.0	61.0
7	42000001.0	13.0	23.0	59.0
7	42500001.0	9.0	27.0	60.0
7	43000001.0	10.0	30.0	63.0
7	43500001.0	7.0	22.0	69.0
7	44000001.0	5.0	16.0	70.0
7	44500001.0	10.0	25.0	69.0
7	45000001.0	11.0	27.0	73.0
7	45500001.0	10.0	18.0	73.0
7	46000001.0	19.0	24.0	65.0
7	46500001.0	17.0	34.0	66.0
7	47000001.0	9.0	33.0	70.0
7	47500001.0	11.0	30.0	67.0
7	48000001.0	11.0	26.0	70.0
7	48500001.0	8.0	20.0	74.0
7	49000001.0	8.0	23.0	70.0
7	49500001.0	9.0	25.0	63.0
7	50000001.0	6.0	25.0	60.0
7	50500001.0	8.0	29.0	64.0
7	51000001.0	10.0	33.0	68.0
7	51500001.0	9.0	38.0	69.0
7	52000001.0	8.0	37.0	69.0
7	52500001.0	5.0	31.0	67.0
7	53000001.0	6.0	32.0	58.0
7	53500001.0	8.0	27.0	52.0
7	54000001.0	10.0	21.0	60.0
7	54500001.0	7.0	24.0	68.0
7	55000001.0	5.0	31.0	69.0
7	55500001.0	4.0	23.0	71.0
7	56000001.0	4.0	16.0	71.0
7	56500001.0	8.0	20.0	72.0
7	57000001.0	6.0	19.0	76.0
7	57500001.0	6.0	20.0	70.0
7	58000001.0	9.0	20.0	68.0
7	58500001.0	5.0	15.0	54.0
7	59000001.0	1.0	16.0	56.0
7	59500001.0	3.0	22.0	72.0
7	60000001.0	2.0	19.0	61.0
7	60500001.0	0.0	19.0	61.0
7	61000001.0	0.0	24.0	69.0
7	61500001.0	2.0	25.0	76.0
7	62000001.0	10.0	23.0	77.0
7	62500001.0	9.0	25.0	74.0
7	63000001.0	5.0	24.0	76.0
7	63500001.0	6.0	24.0	79.0
7	64000001.0	2.0	26.0	75.0
7	64500001.0	6.0	28.0	70.0
7	65000001.0	7.0	25.0	75.0
7	65500001.0	3.0	17.0	77.0
7	66000001.0	3.0	20.0	77.0
7	66500001.0	1.0	24.0	78.0
7	67000001.0	2.0	19.0	82.0
7	67500001.0	5.0	20.0	79.0
7	68000001.0	4.0	16.0	73.0
7	68500001.0	3.0	12.0	70.0
7	69000001.0	2.0	20.0	69.0
7	69500001.0	2.0	20.0	73.0
7	70000001.0	4.0	24.0	73.0
7	70500001.0	7.0	25.0	70.0
7	71000001.0	10.0	28.0	71.0
7	71500001.0	7.0	25.0	69.0
7	72000001.0	2.0	22.0	70.0
7	72500001.0	2.0	24.0	72.0
7	73000001.0	7.0	16.0	70.0
7	73500001.0	12.0	17.0	71.0
7	74000001.0	8.0	23.0	71.0
7	74500001.0	4.0	23.0	72.0
7	75000001.0	8.0	16.0	65.0
7	75500001.0	7.0	21.0	62.0
7	76000001.0	2.0	20.0	69.0
7	76500001.0	4.0	23.0	66.0
7	77000001.0	6.0	32.0	67.0
7	77500001.0	4.0	28.0	75.0
7	78000001.0	6.0	25.0	66.0
7	78500001.0	7.0	19.0	63.0
7	79000001.0	5.0	26.0	73.0
7	79500001.0	7.0	34.0	68.0
7	80000001.0	7.0	31.0	68.0
7	80500001.0	6.0	25.0	77.0
7	81000001.0	10.0	21.0	73.0
7	81500001.0	9.0	22.0	67.0
7	82000001.0	3.0	21.0	69.0
7	82500001.0	2.0	19.0	68.0
7	83000001.0	8.0	23.0	60.0
7	83500001.0	8.0	26.0	66.0
7	84000001.0	5.0	18.0	60.0
7	84500001.0	5.0	20.0	54.0
7	85000001.0	7.0	27.0	66.0
7	85500001.0	12.0	24.0	62.0
7	86000001.0	11.0	28.0	64.0
7	86500001.0	5.0	28.0	67.0
7	87000001.0	9.0	25.0	62.0
7	87500001.0	11.0	28.0	64.0
7	88000001.0	6.0	25.0	73.0
7	88500001.0	8.0	26.0	69.0
7	89000001.0	10.0	27.0	58.0
7	89500001.0	10.0	25.0	64.0
7	90000001.0	11.0	27.0	68.0
7	90500001.0	10.0	25.0	73.0
7	91000001.0	10.0	21.0	73.0
7	91500001.0	8.0	24.0	64.0
7	92000001.0	9.0	30.0	63.0
7	92500001.0	11.0	24.0	62.0
7	93000001.0	5.0	16.0	47.0
7	93500001.0	5.0	15.0	47.0
7	94000001.0	7.0	16.0	65.0
7	94500001.0	9.0	23.0	68.0
7	95000001.0	12.0	38.0	65.0
7	95500001.0	11.0	36.0	62.0
7	96000001.0	9.0	30.0	67.0
7	96500001.0	6.0	32.0	71.0
7	97000001.0	5.0	26.0	68.0
7	97500001.0	9.0	28.0	62.0
7	98000001.0	10.0	31.0	64.0
7	98500001.0	19.0	32.0	64.0
7	99000001.0	16.0	31.0	62.0
7	99500001.0	2.0	29.0	69.0
7	100000001.0	7.0	35.0	73.0
7	100500001.0	12.0	37.0	70.0
7	101000001.0	14.0	28.0	64.0
7	101500001.0	14.0	22.0	64.0
7	102000001.0	17.0	25.0	64.0
7	102500001.0	16.0	29.0	62.0
7	103000001.0	13.0	30.0	58.0
7	103500001.0	14.0	25.0	65.0
7	104000001.0	17.0	25.0	68.0
7	104500001.0	15.0	27.0	68.0
7	105000001.0	8.0	27.0	66.0
7	105500001.0	10.0	34.0	61.0
7	106000001.0	8.0	38.0	68.0
7	106500001.0	10.0	31.0	64.0
7	107000001.0	12.0	30.0	59.0
7	107500001.0	7.0	30.0	58.0
7	108000001.0	10.0	24.0	56.0
7	108500001.0	13.0	27.0	57.0
7	109000001.0	11.0	29.0	59.0
7	109500001.0	10.0	29.0	65.0
7	110000001.0	9.0	36.0	69.0
7	110500001.0	12.0	28.0	66.0
7	111000001.0	15.0	22.0	64.0
7	111500001.0	13.0	33.0	63.0
7	112000001.0	12.0	28.0	59.0
7	112500001.0	11.0	29.0	65.0
7	113000001.0	13.0	38.0	73.0
7	113500001.0	11.0	36.0	69.0
7	114000001.0	9.0	34.0	68.0
7	114500001.0	14.0	30.0	70.0
7	115000001.0	13.0	31.0	70.0
7	115500001.0	7.0	34.0	65.0
7	116000001.0	6.0	28.0	60.0
7	116500001.0	8.0	30.0	62.0
7	117000001.0	6.0	35.0	65.0
7	117500001.0	5.0	27.0	58.0
7	118000001.0	6.0	19.0	63.0
7	118500001.0	14.0	27.0	70.0
7	119000001.0	16.0	31.0	61.0
7	119500001.0	16.0	26.0	63.0
7	120000001.0	14.0	21.0	69.0
7	120500001.0	9.0	18.0	54.0
7	121000001.0	16.0	27.0	51.0
7	121500001.0	16.0	41.0	69.0
7	122000001.0	19.0	45.0	72.0
7	122500001.0	17.0	31.0	68.0
7	123000001.0	8.0	26.0	62.0
7	123500001.0	19.0	36.0	63.0
7	124000001.0	25.0	40.0	65.0
7	124500001.0	15.0	33.0	69.0
7	125000001.0	18.0	24.0	68.0
7	125500001.0	22.0	29.0	64.0
7	126000001.0	16.0	33.0	67.0
7	126500001.0	16.0	32.0	65.0
7	127000001.0	17.0	36.0	66.0
7	127500001.0	16.0	42.0	63.0
7	128000001.0	14.0	44.0	61.0
7	128500001.0	14.0	38.0	62.0
7	129000001.0	13.0	36.0	63.0
7	129500001.0	12.0	33.0	68.0
7	130000001.0	21.0	29.0	65.0
7	130500001.0	25.0	31.0	69.0
7	131000001.0	20.0	29.0	72.0
7	131500001.0	21.0	36.0	68.0
7	132000001.0	19.0	41.0	67.0
7	132500001.0	19.0	37.0	64.0
7	133000001.0	18.0	31.0	66.0
7	133500001.0	18.0	29.0	68.0
7	134000001.0	24.0	38.0	63.0
7	134500001.0	24.0	40.0	60.0
7	135000001.0	31.0	38.0	61.0
7	135500001.0	27.0	36.0	60.0
7	136000001.0	20.0	31.0	60.0
7	136500001.0	28.0	37.0	60.0
7	137000001.0	32.0	42.0	60.0
7	137500001.0	24.0	39.0	63.0
7	138000001.0	25.0	46.0	64.0
7	138500001.0	20.0	36.0	69.0
7	139000001.0	7.0	26.0	68.0
7	139500001.0	11.0	30.0	59.0
7	140000001.0	19.0	34.0	61.0
7	140500001.0	27.0	32.0	67.0
7	141000001.0	29.0	27.0	69.0
7	141500001.0	28.0	28.0	67.0
7	142000001.0	29.0	30.0	60.0
7	142500001.0	27.0	36.0	63.0
7	143000001.0	28.0	36.0	67.0
7	143500001.0	26.0	28.0	65.0
7	144000001.0	20.0	30.0	65.0
7	144500001.0	19.0	32.0	65.0
7	145000001.0	26.0	34.0	65.0
7	145500001.0	26.0	38.0	65.0
7	146000001.0	21.0	34.0	62.0
7	146500001.0	41.0	28.0	53.0
7	147000001.0	45.0	30.0	56.0
7	147500001.0	28.0	32.0	65.0
7	148000001.0	32.0	29.0	62.0
7	148500001.0	30.0	34.0	64.0
7	149000001.0	25.0	36.0	64.0
7	149500001.0	31.0	41.0	62.0
7	150000001.0	27.0	37.0	66.0
7	150500001.0	27.0	36.0	59.0
7	151000001.0	22.0	36.0	60.0
7	151500001.0	25.0	30.0	65.0
7	152000001.0	37.0	31.0	65.0
7	152500001.0	34.0	32.0	63.0
7	153000001.0	24.0	38.0	60.0
7	153500001.0	17.0	30.0	58.0
7	154000001.0	23.0	24.0	62.0
7	154500001.0	26.0	27.0	64.0
7	155000001.0	29.0	34.0	54.0
7	155500001.0	26.0	32.0	52.0
7	156000001.0	21.0	26.0	48.0
7	156500001.0	19.0	35.0	57.0
7	157000001.0	14.0	39.0	67.0
7	157500001.0	18.0	37.0	62.0
